C_size,A_size,log2(nbytes),difficulty,#points,#distinguished_points,log2(#distinguished_points),#collisions,log2(#collisions),#updates,time(sec)
18, 18, 16.321928, 5, 0, 671236, 19.356461, 119133, 16.862214, 131, 215.287618
18, 18, 16.321928, 5, 0, 626920, 19.257922, 111858, 16.771309, 122, 204.322980
18, 18, 16.321928, 5, 0, 397584, 18.600900, 71828, 16.132259, 77, 92.391156
18, 18, 16.321928, 5, 0, 265545, 18.018597, 46077, 15.491759, 52, 57.480168
18, 18, 16.321928, 5, 0, 1328775, 20.341665, 237364, 17.856742, 260, 310.786150
18, 18, 16.321928, 5, 0, 138488, 17.079401, 25646, 14.646446, 27, 50.886955
18, 18, 16.321928, 5, 0, 149348, 17.188318, 26797, 14.709784, 29, 34.147805
18, 18, 16.321928, 5, 0, 85694, 16.386907, 15396, 13.910268, 16, 51.585101
18, 18, 16.321928, 5, 0, 489775, 18.901760, 86205, 16.395484, 96, 92.372072
18, 18, 16.321928, 5, 0, 34069, 15.056172, 6755, 12.721740, 6, 17.818870
18, 18, 16.321928, 5, 0, 747116, 19.510973, 132696, 17.017765, 146, 1255.306045
18, 18, 16.321928, 5, 0, 2339855, 21.157988, 414321, 18.660389, 458, 627.246486
18, 18, 16.321928, 5, 0, 582931, 19.152966, 102411, 16.644011, 114, 114.573800
18, 18, 16.321928, 5, 0, 53204, 15.699247, 9303, 13.183480, 10, 32.413165
18, 18, 16.321928, 5, 0, 4343334, 22.050371, 765204, 19.545485, 851, 1125.440129
18, 18, 16.321928, 5, 0, 2090746, 20.995586, 369038, 18.493410, 409, 992.203763
18, 18, 16.321928, 5, 0, 114255, 16.801898, 19463, 14.248446, 22, 42.450024
18, 18, 16.321928, 5, 0, 460698, 18.813462, 82255, 16.327816, 90, 99.627695
18, 18, 16.321928, 5, 0, 197222, 17.589461, 34588, 15.077984, 38, 48.955107
18, 18, 16.321928, 5, 0, 186907, 17.511961, 33654, 15.038490, 36, 45.414347
18, 18, 16.321928, 5, 0, 329332, 18.329183, 59036, 15.849307, 64, 118.192475
18, 18, 16.321928, 5, 0, 5797510, 22.467002, 1027722, 19.971019, 1136, 1323.027117
18, 18, 16.321928, 5, 0, 890970, 19.765017, 156651, 17.257194, 174, 306.940984
18, 18, 16.321928, 5, 0, 600099, 19.194841, 105852, 16.691689, 117, 160.790570
18, 18, 16.321928, 5, 0, 3987836, 21.927175, 712195, 19.441913, 781, 1005.613953
18, 18, 16.321928, 5, 0, 189711, 17.533444, 32791, 15.001012, 37, 80.875753
18, 18, 16.321928, 5, 0, 1992748, 20.926328, 355762, 18.440553, 390, 611.681546
18, 18, 16.321928, 5, 0, 1321226, 20.333446, 235408, 17.844804, 259, 407.788035
18, 18, 16.321928, 5, 0, 432207, 18.721363, 76821, 16.229213, 84, 175.454892
18, 18, 16.321928, 5, 0, 1886279, 20.847112, 335609, 18.356422, 369, 515.555053
18, 18, 16.321928, 5, 0, 1371444, 20.387264, 244361, 17.898655, 268, 300.440483
18, 18, 16.321928, 5, 0, 892942, 19.768207, 157878, 17.268451, 175, 260.103336
18, 18, 16.321928, 5, 0, 754966, 19.526052, 133882, 17.030602, 148, 237.240047
18, 18, 16.321928, 5, 0, 1353649, 20.368422, 242013, 17.884725, 265, 360.000081
18, 18, 16.321928, 5, 0, 372995, 18.508797, 66909, 16.029913, 73, 132.345749
18, 18, 16.321928, 5, 0, 289880, 18.145096, 51323, 15.647318, 56, 88.306214
18, 18, 16.321928, 5, 0, 3081079, 21.555004, 550733, 19.070994, 604, 890.844377
18, 18, 16.321928, 5, 0, 5674565, 22.436078, 1007119, 19.941803, 1112, 1551.211744
18, 18, 16.321928, 5, 0, 1173173, 20.161984, 209323, 17.675371, 230, 421.711060
18, 18, 16.321928, 5, 0, 869855, 19.730415, 155051, 17.242383, 170, 213.368181
18, 18, 16.321928, 5, 0, 242676, 17.888672, 42512, 15.375583, 47, 101.495178
18, 18, 16.321928, 5, 0, 2229304, 21.088162, 399890, 18.609244, 437, 751.922932
18, 18, 16.321928, 5, 0, 110376, 16.752067, 20114, 14.295912, 21, 73.338058
18, 18, 16.321928, 5, 0, 11849, 13.532478, 2143, 11.065416, 2, 9.122442
18, 18, 16.321928, 5, 0, 33830, 15.046016, 5878, 12.521110, 6, 11.127683
18, 18, 16.321928, 5, 0, 359157, 18.454255, 64626, 15.979827, 70, 95.055380
18, 18, 16.321928, 5, 0, 532699, 19.022961, 94995, 16.535564, 104, 223.942423
18, 18, 16.321928, 5, 0, 132539, 17.016057, 23503, 14.520557, 25, 167.841533
18, 18, 16.321928, 5, 0, 208382, 17.668871, 37530, 15.195757, 40, 74.850933
18, 18, 16.321928, 5, 0, 98948, 16.594383, 17383, 14.085389, 19, 117.260490
18, 18, 16.321928, 5, 0, 194408, 17.568728, 34261, 15.064280, 38, 82.359488
18, 18, 16.321928, 5, 0, 255891, 17.965170, 44705, 15.448149, 50, 90.458201
18, 18, 16.321928, 5, 0, 716975, 19.451563, 128206, 16.968104, 140, 157.640833
18, 18, 16.321928, 5, 0, 740127, 19.497413, 132908, 17.020068, 145, 250.195996
18, 18, 16.321928, 5, 0, 226145, 17.786889, 40678, 15.311961, 44, 82.816692
18, 18, 16.321928, 5, 0, 103301, 16.656495, 18272, 14.157347, 20, 19.290701
18, 18, 16.321928, 5, 0, 81771, 16.319302, 14809, 13.854187, 16, 24.900049
18, 18, 16.321928, 5, 0, 316617, 18.272379, 56146, 15.776896, 62, 122.625670
18, 18, 16.321928, 5, 0, 272787, 18.057415, 47252, 15.528088, 53, 79.056955
18, 18, 16.321928, 5, 0, 69113, 16.076669, 12572, 13.617927, 13, 19.774071
18, 18, 16.321928, 5, 0, 68244, 16.058415, 11931, 13.542427, 13, 23.242324
18, 18, 16.321928, 5, 0, 736582, 19.490487, 130094, 16.989195, 144, 249.064216
18, 18, 16.321928, 5, 0, 2144816, 21.032422, 380754, 18.538500, 420, 462.617406
18, 18, 16.321928, 5, 0, 1261991, 20.267270, 222002, 17.760213, 247, 275.609854
18, 18, 16.321928, 5, 0, 562649, 19.101876, 98191, 16.583303, 110, 178.172384
18, 18, 16.321928, 5, 0, 2059261, 20.973695, 367857, 18.488786, 403, 763.711857
18, 18, 16.321928, 5, 0, 76114, 16.215874, 13440, 13.714246, 14, 30.156943
18, 18, 16.321928, 5, 0, 1856920, 20.824480, 330101, 18.332548, 364, 441.028790
18, 18, 16.321928, 5, 0, 301581, 18.202186, 53074, 15.695718, 59, 95.585221
18, 18, 16.321928, 5, 0, 96039, 16.551333, 17107, 14.062299, 18, 28.837596
18, 18, 16.321928, 5, 0, 112011, 16.773281, 20987, 14.357208, 21, 49.670844
18, 18, 16.321928, 5, 0, 97999, 16.580479, 17461, 14.091849, 19, 36.377349
18, 18, 16.321928, 5, 0, 721056, 19.459752, 127543, 16.960624, 141, 139.912535
18, 18, 16.321928, 5, 0, 125356, 16.935672, 23244, 14.504571, 24, 37.361363
18, 18, 16.321928, 5, 0, 469492, 18.840741, 83253, 16.345215, 92, 103.807180
18, 18, 16.321928, 5, 0, 4150503, 21.984855, 738593, 19.494420, 813, 956.275396
18, 18, 16.321928, 5, 0, 421899, 18.686538, 74985, 16.194314, 82, 121.289950
18, 18, 16.321928, 5, 0, 797878, 19.605809, 138639, 17.080974, 156, 294.108279
18, 18, 16.321928, 5, 0, 447899, 18.772814, 79094, 16.271281, 87, 126.698054
18, 18, 16.321928, 5, 0, 366484, 18.483391, 66884, 16.029374, 71, 101.384886
18, 18, 16.321928, 5, 0, 898605, 19.777328, 158876, 17.277542, 176, 259.742028
18, 18, 16.321928, 5, 0, 26561, 14.697022, 4922, 12.265029, 5, 12.767592
18, 18, 16.321928, 5, 0, 250213, 17.932797, 44581, 15.444141, 49, 61.894062
18, 18, 16.321928, 5, 0, 715312, 19.448213, 126051, 16.943648, 140, 182.765041
18, 18, 16.321928, 5, 0, 2035555, 20.956991, 365055, 18.477754, 398, 2163.917076
18, 18, 16.321928, 5, 0, 248258, 17.921481, 42928, 15.389631, 48, 41.963486
18, 18, 16.321928, 5, 0, 610339, 19.219251, 109506, 16.740650, 119, 125.509329
18, 18, 16.321928, 5, 0, 1809394, 20.787075, 324354, 18.307210, 354, 575.787705
18, 18, 16.321928, 5, 0, 1213404, 20.210629, 214264, 17.709030, 237, 333.190467
18, 18, 16.321928, 5, 0, 201038, 17.617109, 36761, 15.165888, 39, 137.356627
18, 18, 16.321928, 5, 0, 723153, 19.463941, 127952, 16.965243, 141, 263.548345
18, 18, 16.321928, 5, 0, 588260, 19.166094, 106394, 16.699057, 115, 186.682220
18, 18, 16.321928, 5, 0, 832442, 19.666990, 146648, 17.161998, 163, 284.050533
18, 18, 16.321928, 5, 0, 178999, 17.449592, 32603, 14.992717, 35, 54.466275
18, 18, 16.321928, 5, 0, 384865, 18.553993, 67736, 16.047635, 75, 71.115855
18, 18, 16.321928, 5, 0, 461357, 18.815524, 82681, 16.335268, 90, 211.120031
18, 18, 16.321928, 5, 0, 408485, 18.639924, 73841, 16.172134, 80, 100.398047
18, 18, 16.321928, 5, 0, 259002, 17.982604, 45485, 15.473103, 50, 131.859225
18, 18, 16.321928, 5, 0, 1499195, 20.515757, 265724, 18.019569, 293, 404.385443
18, 18, 16.321928, 5, 0, 2362102, 21.171640, 419599, 18.678652, 463, 598.411393
18, 18, 16.321928, 5, 0, 507794, 18.953884, 90166, 16.460296, 99, 121.036671
18, 18, 16.321928, 5, 0, 147772, 17.173013, 26936, 14.717248, 28, 104.414583
18, 18, 16.321928, 5, 0, 2855334, 21.445228, 505186, 18.946455, 559, 762.457083
18, 18, 16.321928, 5, 0, 495318, 18.917996, 88488, 16.433194, 97, 120.590570
18, 18, 16.321928, 5, 0, 433747, 18.726494, 76678, 16.226525, 85, 130.850107
18, 18, 16.321928, 5, 0, 397627, 18.601056, 72287, 16.141449, 78, 111.096731
18, 18, 16.321928, 5, 0, 1806412, 20.784696, 323653, 18.304088, 354, 510.923356
18, 18, 16.321928, 5, 0, 1705522, 20.701782, 303799, 18.212758, 334, 445.538879
18, 18, 16.321928, 5, 0, 107263, 16.710793, 18684, 14.189516, 21, 78.828594
18, 18, 16.321928, 5, 0, 469172, 18.839757, 85045, 16.375939, 92, 139.339039
18, 18, 16.321928, 5, 0, 136789, 17.061593, 24750, 14.595141, 26, 58.423634
18, 18, 16.321928, 5, 0, 2514274, 21.261710, 445664, 18.765597, 492, 525.717441
18, 18, 16.321928, 5, 0, 86295, 16.396989, 15401, 13.910736, 16, 44.374112
18, 18, 16.321928, 5, 0, 295869, 18.174599, 51706, 15.658044, 57, 64.501177
18, 18, 16.321928, 5, 0, 145185, 17.147533, 25955, 14.663725, 28, 34.432470
18, 18, 16.321928, 5, 0, 158045, 17.269976, 28741, 14.810823, 30, 96.505012
18, 18, 16.321928, 5, 0, 331091, 18.336868, 55939, 15.771567, 64, 111.818817
18, 18, 16.321928, 5, 0, 172175, 17.393516, 30854, 14.913170, 33, 55.862180
18, 18, 16.321928, 5, 0, 638453, 19.284221, 113414, 16.791239, 125, 176.268142
18, 18, 16.321928, 5, 0, 3208646, 21.613533, 571079, 19.123331, 628, 803.343267
18, 18, 16.321928, 5, 0, 105668, 16.689179, 18665, 14.188048, 20, 63.832653
18, 18, 16.321928, 5, 0, 323864, 18.305029, 58495, 15.836026, 63, 176.664381
18, 18, 16.321928, 5, 0, 918910, 19.809564, 166075, 17.341475, 180, 196.249758
18, 18, 16.321928, 5, 0, 629345, 19.263492, 113039, 16.786461, 123, 139.425170
18, 18, 16.321928, 5, 0, 1585799, 20.596778, 283323, 18.112088, 310, 751.099780
18, 18, 16.321928, 5, 0, 227605, 17.796173, 40564, 15.307912, 44, 108.881482
18, 18, 16.321928, 5, 0, 2451, 11.259155, 442, 8.787903, 0, 1.696505
18, 18, 16.321928, 5, 0, 262700, 18.003057, 46041, 15.490632, 51, 94.302831
18, 18, 16.321928, 5, 0, 71849, 16.132680, 12421, 13.600494, 14, 24.703797
18, 18, 16.321928, 5, 0, 125601, 16.938488, 22769, 14.474783, 24, 78.482669
18, 18, 16.321928, 5, 0, 20841, 14.347137, 4169, 12.025486, 4, 9.354150
18, 18, 16.321928, 5, 0, 88328, 16.430583, 16111, 13.975758, 17, 27.067151
18, 18, 16.321928, 5, 0, 556229, 19.085319, 98074, 16.581583, 109, 143.213053
18, 18, 16.321928, 5, 0, 4307843, 22.038534, 765921, 19.546836, 844, 1161.106158
18, 18, 16.321928, 5, 0, 1107889, 20.079382, 197463, 17.591223, 217, 224.143624
18, 18, 16.321928, 5, 0, 453697, 18.791370, 80070, 16.288974, 89, 106.424106
18, 18, 16.321928, 5, 0, 5458278, 22.380014, 973360, 19.892614, 1070, 1102.600175
18, 18, 16.321928, 5, 0, 1697386, 20.694883, 301742, 18.202956, 333, 671.121624
18, 18, 16.321928, 5, 0, 202206, 17.625466, 35179, 15.102427, 39, 55.452305
18, 18, 16.321928, 5, 0, 701746, 19.420589, 125145, 16.933241, 137, 127.330536
18, 18, 16.321928, 5, 0, 341174, 18.380148, 60311, 15.880134, 66, 74.297808
18, 18, 16.321928, 5, 0, 567270, 19.113676, 102996, 16.652229, 111, 124.793578
18, 18, 16.321928, 5, 0, 5926421, 22.498730, 1048112, 19.999361, 1161, 1389.148034
18, 18, 16.321928, 5, 0, 3350161, 21.675799, 598591, 19.191211, 656, 1069.064448
18, 18, 16.321928, 5, 0, 481874, 18.878296, 84381, 16.364631, 94, 125.180018
18, 18, 16.321928, 5, 0, 271086, 18.048391, 49178, 15.585725, 53, 843.395383
18, 18, 16.321928, 5, 0, 2507933, 21.258067, 444118, 18.760584, 491, 1038.456117
18, 18, 16.321928, 5, 0, 1700735, 20.697727, 304453, 18.215860, 333, 345.757725
18, 18, 16.321928, 5, 0, 485716, 18.889753, 85661, 16.386351, 95, 100.158551
18, 18, 16.321928, 5, 0, 2132001, 21.023777, 378928, 18.531564, 418, 524.277421
18, 18, 16.321928, 5, 0, 847931, 19.693587, 152598, 17.219377, 166, 304.125155
18, 18, 16.321928, 5, 0, 3689347, 21.814934, 653123, 19.316995, 723, 971.630522
18, 18, 16.321928, 5, 0, 56793, 15.793426, 10183, 13.313875, 11, 29.041196
18, 18, 16.321928, 5, 0, 330504, 18.334308, 59694, 15.865298, 64, 161.998373
18, 18, 16.321928, 5, 0, 131982, 17.009982, 23926, 14.546292, 25, 41.653354
18, 18, 16.321928, 5, 0, 137671, 17.070865, 24515, 14.581377, 27, 29.603063
18, 18, 16.321928, 5, 0, 821445, 19.647804, 145032, 17.146012, 161, 457.195814
18, 18, 16.321928, 5, 0, 545235, 19.056519, 95193, 16.538568, 107, 127.850330
18, 18, 16.321928, 5, 0, 92426, 16.496011, 16339, 13.996032, 18, 46.676292
18, 18, 16.321928, 5, 0, 81000, 16.305634, 14522, 13.825953, 15, 32.399042
18, 18, 16.321928, 5, 0, 2530735, 21.271125, 454254, 18.793140, 496, 591.416606
18, 18, 16.321928, 5, 0, 93169, 16.507562, 16143, 13.978621, 18, 17.886767
18, 18, 16.321928, 5, 0, 713553, 19.444661, 128544, 16.971903, 139, 153.530238
18, 18, 16.321928, 5, 0, 755976, 19.527981, 134475, 17.036978, 148, 172.791384
18, 18, 16.321928, 5, 0, 1243630, 20.246126, 222093, 17.760804, 243, 353.496431
18, 18, 16.321928, 5, 0, 818089, 19.641898, 144952, 17.145216, 160, 366.508700
18, 18, 16.321928, 5, 0, 209669, 17.677754, 37305, 15.187081, 41, 110.117326
18, 18, 16.321928, 5, 0, 1034370, 19.980321, 187177, 17.514044, 202, 296.090466
18, 18, 16.321928, 5, 0, 2382302, 21.183925, 422554, 18.688776, 467, 560.864142
18, 18, 16.321928, 5, 0, 41068, 15.325727, 7017, 12.776639, 8, 20.843420
18, 18, 16.321928, 5, 0, 1338782, 20.352490, 236023, 17.848568, 262, 338.177107
18, 18, 16.321928, 5, 0, 903418, 19.785034, 159412, 17.282401, 177, 308.799658
18, 18, 16.321928, 5, 0, 287115, 18.131269, 52549, 15.681376, 56, 54.687253
18, 18, 16.321928, 5, 0, 85966, 16.391479, 14833, 13.856523, 16, 25.905801
18, 18, 16.321928, 5, 0, 2376245, 21.180252, 425396, 18.698447, 465, 593.842464
18, 18, 16.321928, 5, 0, 909358, 19.794489, 161361, 17.299932, 178, 296.295593
18, 18, 16.321928, 5, 0, 599550, 19.193521, 108704, 16.730046, 117, 134.274471
18, 18, 16.321928, 5, 0, 308186, 18.233442, 53530, 15.708060, 60, 100.661386
18, 18, 16.321928, 5, 0, 490466, 18.903794, 87425, 16.415758, 96, 109.157826
18, 18, 16.321928, 5, 0, 452388, 18.787201, 80126, 16.289983, 88, 148.217777
18, 18, 16.321928, 5, 0, 414367, 18.660550, 73115, 16.157880, 81, 128.781595
18, 18, 16.321928, 5, 0, 527786, 19.009594, 94961, 16.535048, 103, 141.241033
18, 18, 16.321928, 5, 0, 82960, 16.340128, 14809, 13.854187, 16, 23.388873
18, 18, 16.321928, 5, 0, 14286, 13.802314, 2395, 11.225810, 2, 27.929294
18, 18, 16.321928, 5, 0, 1219427, 20.217772, 214740, 17.712231, 239, 328.553292
18, 18, 16.321928, 5, 0, 18234, 14.154343, 3254, 11.667999, 3, 48.535868
18, 18, 16.321928, 5, 0, 2547915, 21.280886, 453830, 18.791792, 499, 608.182470
18, 18, 16.321928, 5, 0, 249207, 17.926985, 44765, 15.450084, 48, 109.494673
18, 18, 16.321928, 5, 0, 53376, 15.703904, 9537, 13.219320, 10, 23.826031
18, 18, 16.321928, 5, 0, 36825, 15.168398, 6471, 12.659773, 7, 17.906263
18, 18, 16.321928, 5, 0, 324755, 18.308992, 58225, 15.829351, 63, 115.382545
18, 18, 16.321928, 5, 0, 2025275, 20.949686, 364763, 18.476600, 397, 577.200082
18, 18, 16.321928, 5, 0, 291014, 18.150729, 52113, 15.669356, 57, 75.477165
18, 18, 16.321928, 5, 0, 711024, 19.439539, 126313, 16.946644, 139, 194.106435
18, 18, 16.321928, 5, 0, 2052383, 20.968869, 366032, 18.481610, 402, 751.931139
18, 18, 16.321928, 5, 0, 1822349, 20.797368, 323343, 18.302706, 357, 528.819865
18, 18, 16.321928, 5, 0, 2294604, 21.129814, 406153, 18.631664, 449, 705.694251
18, 18, 16.321928, 5, 0, 2316203, 21.143330, 409994, 18.645243, 454, 613.350006
18, 18, 16.321928, 5, 0, 356963, 18.445415, 62848, 15.939579, 69, 130.870456
18, 18, 16.321928, 5, 0, 53336, 15.702822, 9556, 13.222191, 10, 11.719423
18, 18, 16.321928, 5, 0, 154273, 17.235126, 25926, 14.662112, 30, 26.841106
18, 18, 16.321928, 5, 0, 506658, 18.950653, 91249, 16.477521, 99, 139.852739
18, 18, 16.321928, 5, 0, 246086, 17.908803, 42978, 15.391311, 48, 71.633730
18, 18, 16.321928, 5, 0, 1265478, 20.271251, 225162, 17.780604, 248, 865.117764
18, 18, 16.321928, 5, 0, 53847, 15.716578, 9631, 13.233470, 10, 356.078547
18, 18, 16.321928, 5, 0, 549603, 19.068030, 97330, 16.570597, 107, 211.714581
18, 18, 16.321928, 5, 0, 441201, 18.751077, 78126, 16.253515, 86, 141.983131
18, 18, 16.321928, 5, 0, 972557, 19.891423, 171786, 17.390253, 190, 278.656135
18, 18, 16.321928, 5, 0, 1714936, 20.709723, 308805, 18.236337, 336, 383.052813
18, 18, 16.321928, 5, 0, 1029796, 19.973927, 181691, 17.471127, 201, 244.180499
18, 18, 16.321928, 5, 0, 3112029, 21.569424, 556318, 19.085550, 610, 785.748023
18, 18, 16.321928, 5, 0, 19460, 14.248224, 3566, 11.800091, 3, 15.920438
18, 18, 16.321928, 5, 0, 375931, 18.520108, 66196, 16.014456, 73, 125.485115
18, 18, 16.321928, 5, 0, 557190, 19.087810, 100002, 16.609669, 109, 401.850716
18, 18, 16.321928, 5, 0, 468020, 18.836211, 82787, 16.337117, 91, 144.756010
18, 18, 16.321928, 5, 0, 428595, 18.709255, 75936, 16.212496, 84, 151.499972
18, 18, 16.321928, 5, 0, 629175, 19.263102, 110842, 16.758145, 123, 213.363104
18, 18, 16.321928, 5, 0, 906355, 19.789717, 158778, 17.276652, 177, 2002.012094
18, 18, 16.321928, 5, 0, 564939, 19.107736, 99783, 16.606506, 110, 151.495736
18, 18, 16.321928, 5, 0, 37459, 15.193025, 6680, 12.705632, 7, 49.137009
18, 18, 16.321928, 5, 0, 793754, 19.598332, 143232, 17.127994, 155, 209.779163
18, 18, 16.321928, 5, 0, 1449811, 20.467433, 259220, 17.983818, 284, 342.388641
18, 18, 16.321928, 5, 0, 83019, 16.341154, 14505, 13.824263, 16, 26.623216
18, 18, 16.321928, 5, 0, 2339230, 21.157602, 415268, 18.663683, 458, 544.714517
18, 18, 16.321928, 5, 0, 816606, 19.639281, 144699, 17.142695, 160, 344.165750
18, 18, 16.321928, 5, 0, 158279, 17.272110, 28220, 14.784430, 31, 37.372401
18, 18, 16.321928, 5, 0, 91740, 16.485263, 16106, 13.975311, 18, 33.589603
18, 18, 16.321928, 5, 0, 923162, 19.816224, 164935, 17.331538, 181, 198.294713
18, 18, 16.321928, 5, 0, 491549, 18.906976, 88634, 16.435573, 96, 153.648335
18, 18, 16.321928, 5, 0, 280817, 18.099271, 50023, 15.610304, 55, 81.478193
18, 18, 16.321928, 5, 0, 1462790, 20.480291, 259620, 17.986042, 286, 336.475240
18, 18, 16.321928, 5, 0, 799689, 19.609080, 141084, 17.106195, 156, 240.509184
18, 18, 16.321928, 5, 0, 74843, 16.191580, 13521, 13.722914, 14, 28.385006
18, 18, 16.321928, 5, 0, 277892, 18.084165, 49002, 15.580553, 54, 111.442578
18, 18, 16.321928, 5, 0, 10986, 13.423379, 1947, 10.927037, 2, 8.107892
18, 18, 16.321928, 5, 0, 823978, 19.652246, 145494, 17.150600, 161, 220.604632
18, 18, 16.321928, 5, 0, 2118479, 21.014597, 374174, 18.513350, 415, 544.405524
18, 18, 16.321928, 5, 0, 164340, 17.326324, 30607, 14.901574, 32, 37.866756
18, 18, 16.321928, 5, 0, 98886, 16.593479, 18055, 14.140111, 19, 37.845693
18, 18, 16.321928, 5, 0, 112689, 16.781987, 20246, 14.305349, 22, 27.886250
18, 18, 16.321928, 5, 0, 285901, 18.125156, 50389, 15.620821, 56, 83.719507
18, 18, 16.321928, 5, 0, 533586, 19.025361, 94965, 16.535108, 104, 123.283670
18, 18, 16.321928, 5, 0, 5495, 12.423904, 995, 9.958553, 1, 2.269216
18, 18, 16.321928, 5, 0, 792419, 19.595904, 142904, 17.124687, 155, 380.472363
18, 18, 16.321928, 5, 0, 2164638, 21.045694, 386035, 18.558372, 424, 535.216678
18, 18, 16.321928, 5, 0, 44226, 15.432607, 7765, 12.922770, 8, 21.613585
18, 18, 16.321928, 5, 0, 777155, 19.567843, 138843, 17.083095, 152, 144.166857
18, 18, 16.321928, 5, 0, 759032, 19.533801, 134193, 17.033950, 148, 204.004410
18, 18, 16.321928, 5, 0, 787801, 19.587472, 141161, 17.106982, 154, 289.254495
18, 18, 16.321928, 5, 0, 3788018, 21.853012, 672593, 19.359374, 742, 872.479135
18, 18, 16.321928, 5, 0, 750154, 19.516827, 133787, 17.029578, 147, 194.151435
18, 18, 16.321928, 5, 0, 203050, 17.631476, 36204, 15.143861, 39, 41.590749
18, 18, 16.321928, 5, 0, 143275, 17.128427, 25790, 14.654524, 28, 61.129279
18, 18, 16.321928, 5, 0, 607662, 19.212910, 109508, 16.740677, 119, 192.792584
18, 18, 16.321928, 5, 0, 87664, 16.419697, 15332, 13.904258, 17, 56.820980
18, 18, 16.321928, 5, 0, 222341, 17.762414, 39151, 15.256762, 43, 124.142890
18, 18, 16.321928, 5, 0, 417445, 18.671227, 74532, 16.185572, 81, 95.839585
18, 18, 16.321928, 5, 0, 35998, 15.135629, 6458, 12.656872, 7, 8.515933
18, 18, 16.321928, 5, 0, 241781, 17.883341, 43165, 15.397574, 47, 51.481253
18, 18, 16.321928, 5, 0, 1137189, 20.117041, 203121, 17.631980, 222, 390.603704
18, 18, 16.321928, 5, 0, 1378147, 20.394298, 243806, 17.895374, 270, 423.504183
18, 18, 16.321928, 5, 0, 211035, 17.687123, 38392, 15.228518, 41, 52.125952
18, 18, 16.321928, 5, 0, 2535366, 21.273763, 454791, 18.794844, 497, 542.481642
18, 18, 16.321928, 5, 0, 673804, 19.361969, 120506, 16.878745, 132, 268.570963
18, 18, 16.321928, 5, 0, 546651, 19.060261, 97096, 16.567124, 107, 210.349586
18, 18, 16.321928, 5, 0, 22546, 14.460584, 3888, 11.924813, 4, 18.879795
18, 18, 16.321928, 5, 0, 763459, 19.542191, 134972, 17.042301, 149, 290.070047
18, 18, 16.321928, 5, 0, 3774711, 21.847935, 672972, 19.360187, 740, 1924.290059
18, 18, 16.321928, 5, 0, 183457, 17.485082, 33382, 15.026783, 36, 50.367235
18, 18, 16.321928, 5, 0, 312356, 18.252832, 55189, 15.752093, 61, 79.367230
18, 18, 16.321928, 5, 0, 5901744, 22.492710, 1056734, 20.011181, 1157, 1501.509198
18, 18, 16.321928, 5, 0, 148906, 17.184042, 25686, 14.648695, 29, 27.492371
18, 18, 16.321928, 5, 0, 31567, 14.946130, 5312, 12.375039, 6, 7.256301
18, 18, 16.321928, 5, 0, 129479, 16.982359, 23194, 14.501464, 25, 35.838877
18, 18, 16.321928, 5, 0, 1585259, 20.596287, 279462, 18.092293, 311, 367.651542
18, 18, 16.321928, 5, 0, 1149535, 20.132619, 201523, 17.620585, 225, 435.794014
18, 18, 16.321928, 5, 0, 136276, 17.056172, 25054, 14.612753, 26, 35.059479
18, 18, 16.321928, 5, 0, 82952, 16.339989, 13839, 13.756452, 16, 26.903069
18, 18, 16.321928, 5, 0, 2558710, 21.286985, 458786, 18.807462, 501, 596.349532
18, 18, 16.321928, 5, 0, 90287, 16.462231, 16692, 14.026869, 17, 70.711522
